mul_id,name,variant,class_name,technology,role,tonnage,bf_size,bf_move,bf_tmm,bf_armor,bf_structure,bf_threshold,bf_damage_short,bf_damage_short_min,bf_damage_medium,bf_damage_medium_min,bf_damage_long,bf_damage_long_min,bf_damage_extreme,bf_overheat,bf_point_value,bf_abilities,date_introduced,era_id,rules_level,battle_value,ab_ecm,ab_aecm,ab_stl,ab_lrm,ab_srm,ab_if,ab_narc,ab_case,ab_c3i,ab_c3s,ab_c3m,ab_tag,ab_rcn,ab_prb
1010,Eyleuka EYL-45B,EYL-45B,Eyleuka,Inner Sphere,Striker,55.0,2,10in/14inj,0,5,3,0,2,False,2,False,1,False,0,1,41,"ECM,ENE,JMPS1,STL,TAG",3075,14,Standard,1615,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3582,Wolverine WVR-9M,WVR-9M,Wolverine,Inner Sphere,Skirmisher,55.0,2,10inj,0,6,3,0,3,False,4,False,2,False,0,0,38,CASE,3073,14,Standard,1617,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2165,Men Shen MS1-OE,MS1-OE,Men Shen,Inner Sphere,Striker,55.0,2,16in,0,6,3,0,3,False,3,False,0,False,0,0,48,"OMNI,PRB,RCN",3070,14,Standard,1625,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1967,Lynx LNX-9C,LNX-9C,Lynx,Inner Sphere,Skirmisher,55.0,2,10inj,0,6,3,0,4,False,4,False,1,False,0,0,38,,3057,13,Standard,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,Osprey OSP-25,OSP-25,Osprey,Inner Sphere,Sniper,55.0,2,8inj,0,6,3,0,4,False,4,False,3,False,0,0,35,"CASE,IF1",3074,14,Standard,1630,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2166,Men Shen MS1-OF,MS1-OF,Men Shen,Inner Sphere,Striker,55.0,2,16in,0,6,3,0,3,False,2,False,0,False,0,0,44,"ENE,OMNI,PRB,RCN,TAG",3076,14,Standard,1648,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1330,Grim Reaper GRM-R-PR31,GRM-R-PR31,Grim Reaper,Inner Sphere,Skirmisher,55.0,2,10in,0,6,3,0,3,False,4,False,3,False,0,0,43,"C3S,CASE,IF1,MHQ1,REAR0*/0*/-,TSM",3066,247,Standard,1655,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3082,Stooping Hawk G,G,Stooping Hawk,Clan,Skirmisher,55.0,2,10in,0,6,5,0,4,False,4,False,0,False,0,0,39,"AC1/1/-,CASE,OMNI",3073,14,Advanced,1657,0,0,0,0,0,0,0,1,0,0,0,0,0,0
370,Black Lanner X,X,Black Lanner,Clan,Skirmisher,55.0,2,18in,0,5,3,0,3,False,3,False,1,False,0,0,42,"CASEII,OMNI",3075,14,Experimental,1672,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1329,Grim Reaper GRM-R-PR30,GRM-R-PR30,Grim Reaper,Inner Sphere,Skirmisher,55.0,2,10in,0,6,3,0,3,False,3,False,3,False,0,1,41,"C3S,CASE,IF1,MHQ1,TSM",3066,247,Standard,1673,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3576,Wolverine WVR-7M,WVR-7M,Wolverine,Inner Sphere,Skirmisher,55.0,2,12in/10inj,0,5,3,0,3,False,3,False,2,False,0,1,34,,3050,13,Standard,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,Lightray LGH-5W,LGH-5W,Lightray,Inner Sphere,Skirmisher,55.0,2,14in,0,6,3,0,3,False,3,False,2,False,0,0,46,ENE,3065,247,Standard,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,Stooping Hawk E,E,Stooping Hawk,Clan,Skirmisher,55.0,2,10in,0,6,5,0,4,False,4,False,2,False,0,0,41,"CASE,FLK1/1/1,OMNI",3061,13,Standard,1674,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3122,Sun Cobra,,Sun Cobra,Clan,Sniper,55.0,2,8in,0,4,3,0,3,False,4,False,4,False,0,0,29,CASE,3074,14,Standard,1677,0,0,0,0,0,0,0,1,0,0,0,0,0,0
825,Dark Crow 3,3,Dark Crow,Clan,Striker,55.0,2,12in/16inj,0,4,2,0,2,False,2,False,2,False,0,2,33,"CASE,CR,JMPS1",3084,15,Experimental,1681,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2905,Shadow Hawk SHD-5D,SHD-5D,Shadow Hawk,Inner Sphere,Skirmisher,55.0,2,10inj,0,6,5,0,4,False,4,False,0,False,0,0,39,CASE,3066,247,Standard,1684,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1306,Griffin GRF-6CS,GRF-6CS,Griffin,Inner Sphere,Sniper,55.0,2,10inj,0,5,3,0,3,False,3,False,3,False,0,1,41,"C3I,CASE,ECM,IF1,MHQ2",3067,247,Standard,1695,1,0,0,0,0,1,0,1,1,0,0,0,0,0
4562,Mad Cat III 2,2,Mad Cat III,Clan,Skirmisher,55.0,2,12in,0,6,3,0,6,False,4,False,0,False,0,1,40,CASE,3089,15,Standard,1697,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2896,Shadow Hawk SHD-11CS,SHD-11CS,Shadow Hawk,Inner Sphere,Missile Boat,55.0,2,10inj,0,6,3,0,2,False,3,False,2,False,0,0,38,"C3I,CASE,IF1,MHQ2",3068,14,Standard,1700,0,0,0,0,0,1,0,1,1,0,0,0,0,0
6895,Marshal MHL-3MC,MHL-3MC,Marshal,Inner Sphere,Brawler,55.0,2,8inj,0,6,5,0,3,False,2,False,1,False,0,0,35,"IF1,TSEMP1",3119,254,Advanced,1714,0,0,0,0,0,1,0,0,0,0,0,0,0,0
882,"Dervish DV-8D2 ""Lightbringer""","DV-8D2 ""Lightbringer""",Dervish,Inner Sphere,Striker,55.0,2,10in/16inj,0,5,3,0,3,False,2,False,0,False,0,2,37,"JMPS1,MEL",3071,14,Experimental,1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,Men Shen MS1-OU,MS1-OU,Men Shen,Inner Sphere,Striker,55.0,2,16in/12ins,0,6,3,0,2,False,2,False,0,False,0,0,46,"OMNI,PRB,RCN,TAG,TOR1/1/-,UMU,SUBW1",3077,14,Experimental,1725,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1968,Lynx LNX-9Q,LNX-9Q,Lynx,Inner Sphere,Skirmisher,55.0,2,10inj,0,6,3,0,4,False,4,False,1,False,0,0,38,ENE,2761,10,Standard,1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,Hoplite C,C,Hoplite,Clan,Brawler,55.0,2,8in,0,6,5,0,5,False,5,False,3,False,0,0,40,"CASE,IF1",3052,13,Standard,1736,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1304,Griffin GRF-5L,GRF-5L,Griffin,Inner Sphere,Skirmisher,55.0,2,10inj,0,6,3,0,3,False,3,False,0,True,0,0,44,"ECM,IF0*,STL",3070,14,Standard,1742,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2743,Rook NH-3X,NH-3X,Rook,Inner Sphere,Striker,55.0,2,16in/12inj,0,6,3,0,3,False,3,False,0,False,0,1,46,"ENE,JMPW1",3076,14,Experimental,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8257,Wolverine WVR-10V2,WVR-10V2,Wolverine,Inner Sphere,Sniper,55.0,2,12inj,0,6,3,0,2,False,2,False,2,False,0,0,31,,3143,16,Standard,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9540,Gladiator GLD-7R/SF,GLD-7R/SF,Gladiator,Mixed,Skirmisher,55.0,2,6in/12inj,0,9,3,0,4,False,4,False,0,True,0,0,43,"CASEII,CR,FLK0*/0*/0*,JMPS1,TSM",3135,16,Advanced,1748,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7454,Bushwacker BSW-X4,BSW-X4,Bushwacker,Inner Sphere,Sniper,55.0,2,12in,0,6,3,0,3,False,3,False,2,False,0,1,37,"CASEII,IF1",3125,254,Standard,1751,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8253,Wolverine WVR-7M2,WVR-7M2,Wolverine,Inner Sphere,Skirmisher,55.0,2,12in/10inj,0,5,3,0,3,False,4,False,2,False,0,0,36,,3072,14,Standard,1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,Lynx LNX-9R,LNX-9R,Lynx,Inner Sphere,Skirmisher,55.0,2,10inj,0,6,3,0,3,False,3,False,2,False,0,1,36,ENE,3056,13,Standard,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,Dervish DV-8D,DV-8D,Dervish,Inner Sphere,Missile Boat,55.0,2,10inj,0,6,3,0,3,False,3,False,3,False,0,2,39,"CASE,IF2",3062,247,Standard,1765,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8380,"Hitotsume Kozo HKZ-1FM ""Mulan""","HKZ-1FM ""Mulan""",Hitotsume Kozo,Inner Sphere,Skirmisher,55.0,2,12in/8inj,0,5,3,0,3,False,3,False,2,False,0,0,34,"ENE,JMPW1,MEL,TSM",3139,16,Advanced,1772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8258,Wolverine WVR-11M,WVR-11M,Wolverine,Inner Sphere,Skirmisher,55.0,2,12in/10inj,0,6,3,0,3,False,3,False,2,False,0,0,35,CASEII,3122,254,Standard,1778,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1309,Griffin GRF-6S (Francine),GRF-6S (Francine),Griffin,Inner Sphere,Skirmisher,55.0,2,10inj,0,6,3,0,2,False,3,False,2,False,0,1,36,"CASE,IF1,REAR0*/-/-",3070,14,Standard,1778,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5036,Shadow Hawk SHD-11CS2,SHD-11CS2,Shadow Hawk,Inner Sphere,Missile Boat,55.0,2,10inj,0,6,3,0,2,False,3,False,2,False,0,0,39,"C3S,CASE,ECM,IF1,MHQ1",3076,14,Standard,1779,1,0,0,0,0,1,0,1,0,1,0,0,0,0
1307,Griffin GRF-6S,GRF-6S,Griffin,Inner Sphere,Sniper,55.0,2,10inj,0,6,3,0,2,False,3,False,3,False,0,1,37,"CASE,IF1",3066,247,Standard,1781,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8256,Wolverine WVR-10R,WVR-10R,Wolverine,Inner Sphere,Skirmisher,55.0,2,16in/12inj,0,6,3,0,3,False,3,False,0,False,0,0,45,"CASEII,JMPW1",3115,254,Standard,1791,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8187,Black Lanner I,I,Black Lanner,Mixed,Skirmisher,55.0,2,18in,0,5,3,0,5,False,4,False,0,False,0,0,47,"CASE,OMNI",3143,16,Standard,1803,0,0,0,0,0,0,0,1,0,0,0,0,0,0
366,Black Lanner D,D,Black Lanner,Clan,Skirmisher,55.0,2,18in,0,5,3,0,5,False,4,False,0,False,0,1,51,"CASE,OMNI,PRB,RCN,SRM2/2",3052,13,Standard,1809,0,0,0,0,1,0,0,1,0,0,0,0,1,1
3590,"Wraith TR2-X ""Alexander""","TR2-X ""Alexander""",Wraith,Mixed,Skirmisher,55.0,2,14in/18inj,0,5,3,0,3,False,2,False,0,False,0,1,39,ENE,3076,14,Experimental,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,Stooping Hawk D,D,Stooping Hawk,Clan,Skirmisher,55.0,2,10in,0,6,5,0,6,False,6,False,1,False,0,0,48,"ENE,OMNI",3060,13,Standard,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6621,Gauntlet GTL-1O,GTL-1O,Gauntlet,Inner Sphere,Skirmisher,55.0,2,16in,0,6,3,0,2,False,3,False,3,False,0,0,48,"CASE,IF1,OMNI",3128,254,Standard,1846,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1296,"Griffin GRF-1E2 ""Sparky 2.0""","GRF-1E2 ""Sparky 2.0""",Griffin,Inner Sphere,Skirmisher,55.0,2,10inj,0,6,3,0,3,False,3,False,2,False,0,1,36,ENE,3074,14,Standard,1862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,Ryoken (Stormcrow) D,D,Ryoken (Stormcrow),Clan,Missile Boat,55.0,2,12in,0,6,3,0,3,False,3,False,3,False,0,0,39,"CASE,IF2,LRM2/2/2,OMNI,SNARC",2930,255,Standard,1863,0,0,0,1,0,1,1,1,0,0,0,0,0,0
6899,Griffin GRF-6S2,GRF-6S2,Griffin,Mixed,Sniper,55.0,2,10inj,0,6,3,0,2,False,2,False,2,False,0,1,36,"C3BSS,CASEII,IF1,MHQ2",3123,254,Advanced,1870,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7621,Naja,,Naja,Clan,Brawler,55.0,2,10in,0,6,3,0,6,False,6,False,1,False,0,0,46,"CASE,IF1,SRM3/3",2826,11,Experimental,1880,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1544,Hoplite HOP-4X,HOP-4X,Hoplite,Mixed,Sniper,55.0,2,10in,0,6,2,0,4,False,4,False,4,False,0,0,42,"CASE,LPRB,RCN",3075,14,Experimental,1880,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2751,Ryoken (Stormcrow) C,C,Ryoken (Stormcrow),Clan,Striker,55.0,2,12in,0,6,3,0,4,False,4,False,2,False,0,0,39,"CASE,FLK1/1/1,OMNI",2930,255,Standard,1881,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9539,Gladiator GLD-7R,GLD-7R,Gladiator,Inner Sphere,Skirmisher,55.0,2,6in/12inj,0,9,3,0,3,False,3,False,0,False,0,1,40,"CASEII,CR,JMPS1,TSM",3117,254,Advanced,1890,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5818,Pariah (Septicemia) UW,UW,Pariah (Septicemia),Clan,Skirmisher,55.0,2,10in/10ins,0,6,3,0,0,False,0,False,0,False,0,0,34,"BHJ,CASE,OMNI,TOR4/4/2,UMU",3072,14,Experimental,1913,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9396,Dervish DV-11DK,DV-11DK,Dervish,Mixed,Missile Boat,55.0,2,10inj,0,6,3,0,3,False,3,False,2,False,0,1,38,"BRA,CASEII,IF1,LRM1/1/1,REL",3149,16,Advanced,1919,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2582,Prowler PWR-1X1,PWR-1X1,Prowler,Mixed,Skirmisher,55.0,2,14in,0,6,1,0,4,False,4,False,3,False,0,0,49,SRM1/1,3068,14,Experimental,1922,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8255,Wolverine WVR-10D,WVR-10D,Wolverine,Inner Sphere,Skirmisher,55.0,2,12in/10inj,0,6,3,0,4,False,4,False,0,False,0,0,37,CASEII,3143,16,Standard,1925,0,0,0,0,0,0,0,1,0,0,0,0,0,0
368,Black Lanner H,H,Black Lanner,Clan,Skirmisher,55.0,2,18in,0,5,3,0,4,False,4,False,0,False,0,0,48,"ECM,ENE,OMNI",3061,13,Standard,1928,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8186,Black Lanner G,G,Black Lanner,Clan,Missile Boat,55.0,2,18in,0,5,3,0,3,False,3,False,3,False,0,0,45,"CASE,IF1,LRM1/1/1,OMNI",3134,16,Standard,1929,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5019,Pariah (Septicemia) A,A,Pariah (Septicemia),Clan,Brawler,55.0,2,10in,0,6,3,0,10,False,4,False,2,False,0,0,44,"CASE,OMNI",3072,14,Standard,1935,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8189,Rawhide RWD-R1,RWD-R1,Rawhide,Inner Sphere,Skirmisher,55.0,2,10inj,0,6,3,0,3,False,3,False,2,False,0,0,36,"CASE,IF1,RFA",3137,16,Advanced,1939,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7709,Goshawk (Vapor Eagle) 6,6,Goshawk (Vapor Eagle),Clan,Skirmisher,55.0,2,12inj,0,6,3,0,4,False,3,False,1,False,0,0,35,CASE,2850,11,Standard,1959,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8311,Rime Otter B,B,Rime Otter,Clan,Skirmisher,55.0,2,16in,0,6,6,0,4,False,4,False,1,False,0,0,56,"CASEII,FLK1/1/1,OMNI",3146,16,Standard,1961,0,0,0,0,0,0,0,1,0,0,0,0,0,0
364,Black Lanner B,B,Black Lanner,Clan,Missile Boat,55.0,2,18in,0,5,3,0,2,False,2,False,2,False,0,0,40,"CASE,IF2,LRM2/2/2,OMNI",3052,13,Standard,1961,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3081,Stooping Hawk F,F,Stooping Hawk,Clan,Striker,55.0,2,10in/16inj,0,6,5,0,5,False,4,False,0,False,0,2,52,"CASE,JMPS1,OMNI",3072,14,Standard,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1244,Goshawk (Vapor Eagle) 2,2,Goshawk (Vapor Eagle),Clan,Skirmisher,55.0,2,12inj,0,6,3,0,5,False,4,False,2,False,0,0,40,CASE,2912,255,Standard,1989,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8313,Rime Otter D,D,Rime Otter,Clan,Scout,55.0,2,12in/16inj,0,6,6,0,3,False,3,False,0,False,0,0,51,"CASE,JMPS1,LPRB,LTAG,OMNI,RCN,SNARC",3146,16,Standard,1998,0,0,0,0,0,0,1,1,0,0,0,1,1,1
6412,Hitotsume Kozo HKZ-1F,HKZ-1F,Hitotsume Kozo,Inner Sphere,Brawler,55.0,2,10in/8inj,0,8,3,0,3,False,3,False,2,False,0,0,42,"CR,ENE,MEL,TSM,JMPW1",3136,16,Advanced,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7554,Ryoken (Stormcrow) K,K,Ryoken (Stormcrow),Clan,Striker,55.0,2,12in,0,6,3,0,6,False,6,False,2,False,0,0,47,"CASE, OMNI",3120,254,Standard,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2581,Prowler PWR-1X,PWR-1X,Prowler,Mixed,Skirmisher,55.0,2,18in/14inj,0,6,1,0,2,False,2,False,2,False,0,1,40,"ENE,REAR1/1/-",3068,14,Experimental,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7623,Sun Bear Prime,Prime,Sun Bear,Clan,Skirmisher,55.0,2,10in,0,6,3,0,5,False,5,False,0,False,0,1,41,"CASE,OMNI",2966,255,Standard,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6975,Bakeneko BKN-1K,BKN-1K,Bakeneko,Mixed,Skirmisher,55.0,2,16in/12inj,0,6,3,0,3,False,3,False,2,False,0,0,48,"CASE,IF0*,JMPW1",3100,15,Standard,2022,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8188,Black Lanner J,J,Black Lanner,Clan,Skirmisher,55.0,2,22in,0,5,3,0,3,False,3,False,0,False,0,0,48,"CASE,OMNI",3144,16,Standard,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8184,Black Lanner T,T,Black Lanner,Clan,Skirmisher,55.0,2,18in,0,5,3,0,3,False,3,False,1,False,0,1,46,"CASE,HT1/1/1,IF1,OMNI",3142,16,Standard,2040,0,0,0,0,0,1,0,1,0,0,0,0,0,0
6624,Gauntlet GTL-1OC,GTL-1OC,Gauntlet,Inner Sphere,Skirmisher,55.0,2,12in,0,6,3,0,2,False,2,False,0,False,0,0,34,"CASEII,OMNI,TSEMP1",3128,254,Advanced,2048,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8381,"Wraith TR2-P ""Pocahontas""","TR2-P ""Pocahontas""",Wraith,Mixed,Skirmisher,55.0,2,18in/14inj,0,5,3,0,3,False,3,False,0,False,0,0,43,"CR,ENE,MEL",3141,16,Advanced,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6897,Mad Cat III 4,4,Mad Cat III,Clan,Skirmisher,55.0,2,12in,0,6,3,0,5,False,5,False,2,False,0,0,46,"AMS,CASE,IF2,LRM2/2/2",3095,15,Standard,2061,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2756,Ryoken (Stormcrow) H,H,Ryoken (Stormcrow),Clan,Striker,55.0,2,12in,0,6,3,0,5,False,5,False,0,False,0,1,42,"ENE,OMNI",3059,13,Standard,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,Goshawk (Vapor Eagle) 4,4,Goshawk (Vapor Eagle),Clan,Skirmisher,55.0,2,12in,0,6,3,0,8,False,7,False,1,False,0,0,51,CASE,3066,247,Standard,2069,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5819,Pariah (Septicemia) Z,Z,Pariah (Septicemia),Clan,Skirmisher,55.0,2,10in,0,6,3,0,6,False,5,False,3,False,0,0,45,"CASE,HPG,IATM4/2/1,OMNI",3072,14,Experimental,2072,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2757,Ryoken (Stormcrow) Prime,Prime,Ryoken (Stormcrow),Clan,Striker,55.0,2,12in,0,6,3,0,5,False,5,False,2,False,0,0,43,"ENE,OMNI",2930,255,Standard,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6623,Gauntlet GTL-1OB,GTL-1OB,Gauntlet,Inner Sphere,Skirmisher,55.0,2,12in/10inj,0,6,3,0,4,False,4,False,0,False,0,3,41,"ECM,OMNI",3128,254,Standard,2076,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,Rabid Coyote,,Rabid Coyote,Clan,Skirmisher,55.0,2,10in,0,5,5,0,7,False,6,False,1,False,0,0,48,"CASE,ECM",3066,247,Standard,2081,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5682,Rabid Coyote 2,2,Rabid Coyote,Clan,Skirmisher,55.0,2,10in,0,6,3,0,7,False,6,False,2,False,0,0,52,"CASE,ECM,PRB,RCN",3071,14,Standard,2083,1,0,0,0,0,0,0,1,0,0,0,0,1,1
6898,Mad Cat III 5,5,Mad Cat III,Clan,Skirmisher,55.0,2,12in/10inj,0,6,3,0,4,False,4,False,2,False,0,0,41,"CASE,IF2,LRM2/2/2",3097,15,Standard,2095,0,0,0,1,0,1,0,1,0,0,0,0,0,0
6267,Gyrfalcon 2,2,Gyrfalcon,Clan,Skirmisher,55.0,2,12in/14inj,0,5,3,0,3,False,3,False,3,False,0,0,41,"CASE,FLK0*/0*/0*,JMPS1",3112,254,Advanced,2105,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2753,Ryoken (Stormcrow) E,E,Ryoken (Stormcrow),Clan,Striker,55.0,2,12in,0,6,3,0,7,False,6,False,2,False,0,1,52,"CASE,OMNI,PRB,RCN",3054,13,Standard,2110,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3077,Stooping Hawk B,B,Stooping Hawk,Clan,Missile Boat,55.0,2,10in,0,6,5,0,4,False,4,False,4,False,0,1,46,"CASE,IF2,OMNI,OVL",2970,255,Standard,2111,0,0,0,0,0,1,0,1,0,0,0,0,0,0
9541,Gladiator GLD-9SF,GLD-9SF,Gladiator,Mixed,Skirmisher,55.0,2,8inj,0,6,3,0,2,False,2,False,2,False,0,1,29,"CASEII,TSM",3143,16,Advanced,2119,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5550,Grim Reaper GRM-R (Einar),GRM-R (Einar),Grim Reaper,Mixed,Missile Boat,55.0,2,8in,0,8,6,0,3,False,3,False,3,False,0,1,41,"AMS,CASEII,IF1,LTAG",3073,14,Experimental,2121,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7437,Griffin C,C,Griffin,Mixed,Sniper,55.0,2,12in/18inj,0,6,3,0,3,False,3,False,3,False,0,0,45,"CASE,JMPS1",3144,16,Standard,2131,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7625,Sun Bear B,B,Sun Bear,Clan,Missile Boat,55.0,2,10in,0,6,3,0,4,False,4,False,3,False,0,2,42,"CASE,IF1,LRM1/1/1,OMNI,OVL",2966,255,Standard,2144,0,0,0,1,0,1,0,1,0,0,0,0,0,0
3083,Stooping Hawk Prime,Prime,Stooping Hawk,Clan,Skirmisher,55.0,2,10inj,0,6,5,0,4,False,4,False,2,False,0,1,42,"CASE,OMNI",2970,255,Standard,2147,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7694,Gyrfalcon 5,5,Gyrfalcon,Clan,Skirmisher,55.0,2,12in/14inj,0,5,3,0,3,False,3,False,3,False,0,1,42,"CASE,JMPS1,OVL",3133,16,Advanced,2151,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2755,Ryoken (Stormcrow) G,G,Ryoken (Stormcrow),Clan,Striker,55.0,2,12in,0,6,3,0,5,False,5,False,2,False,0,0,43,"CASE,FLK1/1/1,OMNI",3068,14,Standard,2152,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8185,Black Lanner F,F,Black Lanner,Clan,Scout,55.0,2,18in,0,5,3,0,5,False,5,False,0,False,0,0,54,"CASE,LPRB,OMNI,RCN",3121,254,Standard,2154,0,0,0,0,0,0,0,1,0,0,0,0,1,1
8309,Rime Otter Prime,Prime,Rime Otter,Clan,Brawler,55.0,2,12in,0,6,6,0,4,False,4,False,4,False,0,0,45,"CASEII,IF1,OMNI",3146,16,Standard,2169,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7555,Ryoken (Stormcrow) P,P,Ryoken (Stormcrow),Clan,Striker,55.0,2,12in,0,6,3,0,4,False,4,False,2,False,0,3,41,"CASE, OMNI",3049,13,Standard,2213,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5021,Pariah (Septicemia) C,C,Pariah (Septicemia),Clan,Skirmisher,55.0,2,10in,0,6,3,0,4,False,3,False,0,False,0,2,37,"CASE,HT2/2/2,OMNI",3072,14,Standard,2227,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2754,Ryoken (Stormcrow) F,F,Ryoken (Stormcrow),Clan,Striker,55.0,2,12in,0,6,3,0,3,False,3,False,0,False,0,2,37,"CASE,HT2/2/2,OMNI",3069,14,Standard,2227,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6268,Gyrfalcon 3,3,Gyrfalcon,Clan,Skirmisher,55.0,2,12in/14inj,0,5,3,0,3,False,3,False,3,False,0,0,41,"CASE,JMPS1",3112,254,Advanced,2228,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4563,Mad Cat III X,X,Mad Cat III,Clan,Missile Boat,55.0,2,12in,0,6,3,0,5,False,5,False,4,False,0,1,48,"CASE,CR,IF2",3076,14,Experimental,2232,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1308,Griffin GRF-6S (Francine II),GRF-6S (Francine II),Griffin,Inner Sphere,Skirmisher,55.0,2,12in/10inj,0,6,3,0,2,False,2,False,1,False,0,2,33,"CASE,IF1,RFA",3071,14,Experimental,2249,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5814,Pariah (Septicemia) C-Z,C-Z,Pariah (Septicemia),Clan,Skirmisher,55.0,2,10in,0,6,3,0,4,False,3,False,0,False,0,2,45,"CASE,ECM,HT2/2/2,MHQ1,NOVA,OMNI,PRB,RCN",3072,14,Experimental,2264,1,0,0,0,0,0,0,1,0,0,0,0,1,1
6894,Men Shen MS1-OG,MS1-OG,Men Shen,Inner Sphere,Scout,55.0,2,16in,0,6,3,0,3,False,3,False,0,False,0,0,53,"OMNI,PRB,RCN,TSEMP1",3134,16,Advanced,2267,0,0,0,0,0,0,0,0,0,0,0,0,1,1
369,Black Lanner Prime,Prime,Black Lanner,Clan,Skirmisher,55.0,2,18in,0,5,3,0,3,False,3,False,2,False,0,1,47,"CASE,ECM,IF1,OMNI",3052,13,Standard,2268,1,0,0,0,0,1,0,1,0,0,0,0,0,0
7550,Ryoken (Stormcrow) T,T,Ryoken (Stormcrow),Clan,Striker,55.0,2,16in,0,6,3,0,5,False,5,False,3,False,0,0,61,"ENE, LPRB, OMNI, RCN",3142,16,Standard,2280,0,0,0,0,0,0,0,0,0,0,0,0,1,1
